workload,function,version,elapsed time,perf_thread_page_fault,perf_thread_cache_misses,perf_thread_instructions
100,display,3,140961,0,480,3458
100,display,3,121539,0,520,3455
100,display,3,169132,0,432,3456
100,display,3,132556,0,465,3455
100,display,3,139056,0,440,3456
100,display,3,148460,0,455,3458
100,display,3,172429,0,483,3454
100,display,3,213099,0,499,3451
100,display,3,188611,0,438,3451
100,display,3,174035,0,473,3456
100,display,3,171024,0,482,3451
100,display,3,188331,0,463,3458
100,display,3,174017,0,438,3460
100,display,3,137842,0,401,3456
100,display,3,216629,0,456,3451
100,display,3,115914,0,450,3456
100,display,3,187190,0,444,3460
100,display,3,173324,0,444,3454
100,display,3,135651,0,452,3456
100,display,3,197171,0,445,3458
100,display,3,97481,0,448,3454
100,display,3,129483,0,426,3456
100,display,3,141346,0,489,3456
100,display,3,185847,0,505,3455
100,display,3,135237,0,448,3456
100,display,3,151653,0,528,3454
100,display,3,150612,0,469,3460
100,display,3,177950,0,461,3460
100,display,3,136482,0,425,3456
100,display,3,192484,0,465,3455
100,display,3,188557,0,446,3455
100,display,3,122618,0,442,3456
100,display,3,196878,0,349,3455
100,display,3,146511,0,459,3460
100,display,3,135503,0,423,3456
100,display,3,103760,0,449,3456
100,display,3,169844,0,419,3456
100,display,3,157252,0,487,3456
100,display,3,133922,0,430,3460
100,display,3,177443,0,494,3454
100,display,3,118567,0,493,3458
100,display,3,158855,0,449,3460
100,display,3,167405,0,441,3460
100,display,3,147326,0,454,3455
100,display,3,138979,0,427,3460
100,display,3,135077,0,461,3460
100,display,3,119287,0,448,3460
100,display,3,124528,0,480,3456
100,display,3,139767,0,470,3454
100,display,3,212945,0,481,3456
100,display,3,161457,0,471,3454
100,display,3,155168,0,471,3460
100,display,3,176014,0,479,3456
100,display,3,236436,0,464,3456
100,display,3,166256,0,434,3456
100,display,3,164804,0,464,3457
100,display,3,568592,0,531,3456
100,display,3,118543,0,480,3460
100,display,3,168750,0,469,3449
100,display,3,190918,0,481,3451
100,display,3,140001,0,476,3456
100,display,3,103498,0,477,3456
100,display,3,126388,0,453,3456
100,display,3,271575,0,493,3451
100,display,3,211446,0,471,3455
100,display,3,189880,0,338,3455
100,display,3,141058,0,450,3456
100,display,3,137993,0,509,3456
100,display,3,133376,0,449,3449
100,display,3,151374,0,416,3454
100,display,3,156577,0,451,3447
100,display,3,166161,0,469,3456
100,display,3,151264,0,418,3455
100,display,3,228607,0,596,3610
100,display,3,172546,0,462,3456
100,display,3,184989,0,500,3407
100,display,3,188903,0,420,3456
100,display,3,211493,0,425,3458
100,display,3,191196,0,557,3460
100,display,3,141413,0,422,3454
100,display,3,181650,0,451,3456
100,display,3,132197,0,432,3458
100,display,3,133156,0,445,3451
100,display,3,205411,0,466,3455
100,display,3,187207,0,464,3456
100,display,3,141870,0,466,3456
100,display,3,194955,0,490,3456
100,display,3,171192,0,439,3454
100,display,3,175019,0,320,3456
100,display,3,140800,0,427,3456
100,display,3,223952,0,545,3455
100,display,3,150330,0,419,3458
100,display,3,146860,0,476,3454
100,display,3,147445,0,497,3453
100,display,3,114345,0,426,3456
100,display,3,150883,0,458,3456
100,display,3,140704,0,431,3460
100,display,3,66585,0,403,3454
100,display,3,176456,0,472,3455
100,display,3,152280,0,432,3456
100,display,3,179434,0,512,3455
100,display,3,137603,0,413,3453
100,display,3,136651,0,427,3456
100,display,3,134290,0,459,3456
100,display,3,228905,0,503,3456
100,display,3,179360,0,437,3456
100,display,3,164184,0,509,3454
100,display,3,124516,0,489,3454
100,display,3,187535,0,423,3456
100,display,3,184354,0,433,3460
100,display,3,157510,0,472,3456
100,display,3,180203,0,448,3454
100,display,3,112148,0,422,3456
100,display,3,136026,0,459,3456
100,display,3,148847,0,433,3455
100,display,3,188027,0,478,3454
100,display,3,129156,0,478,3455
100,display,3,149815,0,476,3456
100,display,3,93695,0,480,3455
100,display,3,142135,0,492,3454
100,display,3,183461,0,290,3455
100,display,3,162671,0,449,3456
100,display,3,137448,0,469,3446
100,display,3,191678,0,488,3458
100,display,3,146640,0,442,3458
100,display,3,171221,0,473,3456
100,display,3,217105,0,476,3456
100,display,3,177052,0,462,3454
100,display,3,146498,0,431,3460
100,display,3,182626,0,454,3449
100,display,3,196062,0,450,3454
100,display,3,186533,0,464,3458
100,display,3,132003,0,436,3460
100,display,3,124256,0,435,3453
100,display,3,161296,0,519,3458
100,display,3,146187,0,433,3460
100,display,3,140172,0,424,3454
100,display,3,134952,0,438,3456
100,display,3,199485,0,485,3456
100,display,3,162325,0,440,3460
100,display,3,156594,0,481,3460
100,display,3,144907,0,463,3456
100,display,3,166353,0,427,3460
100,display,3,131680,0,430,3460
100,display,3,155706,0,459,3458
100,display,3,140206,0,459,3456
100,display,3,186679,0,469,3455
100,display,3,161395,0,473,3456
100,display,3,126145,0,457,3458
100,display,3,104346,0,422,3452
100,display,3,201629,0,491,3456
100,display,3,178630,0,450,3460
100,display,3,213331,0,464,3454
100,display,3,251662,0,465,3455
100,display,3,165013,0,443,3455
100,display,3,147523,0,478,3456
100,display,3,144436,0,453,3451
100,display,3,175348,0,468,3454
100,display,3,159735,0,467,3451
100,display,3,141905,0,436,3456
100,display,3,173070,0,459,3460
100,display,3,236112,0,517,3460
100,display,3,179486,0,450,3456
100,display,3,278957,0,492,3414
100,display,3,117572,0,436,3456
100,display,3,149848,0,450,3454
100,display,3,85907,0,461,3456
100,display,3,140301,0,467,3456
100,display,3,149927,0,454,3454
100,display,3,152929,0,514,3455
100,display,3,193381,0,542,3456
100,display,3,171379,0,491,3456
100,display,3,163249,0,478,3455
100,display,3,140061,0,413,3460
100,display,3,125607,0,434,3454
100,display,3,163751,0,668,3606
100,display,3,146480,0,448,3455
100,display,3,134634,0,441,3460
100,display,3,177706,0,476,3451
100,display,3,459848,0,488,3455
100,display,3,166135,0,479,3456
100,display,3,147802,0,450,3460
100,display,3,127795,0,436,3460
100,display,3,95176,0,447,3456
100,display,3,147955,0,347,3455
100,display,3,145817,0,467,3455
100,display,3,125390,0,412,3455
100,display,3,2638328,0,705,3455
100,display,3,155687,0,453,3456
100,display,3,135274,0,479,3456
100,display,3,123768,0,473,3458
100,display,3,143505,0,451,3456
100,display,3,139267,0,428,3456
100,display,3,171251,0,448,3460
100,display,3,127023,0,433,3454
100,display,3,183003,0,460,3455
100,display,3,269000,0,470,3460
