workload,function,version,elapsed time,perf_thread_page_fault,perf_thread_cache_misses,perf_thread_instructions
900,display,3,347805,0,572,3606
900,display,3,139656,0,464,3456
900,display,3,157552,0,486,3460
900,display,3,124861,0,423,3456
900,display,3,139441,0,416,3456
900,display,3,121630,0,454,3458
900,display,3,214213,0,572,3458
900,display,3,159136,0,439,3454
900,display,3,92757,0,439,3449
900,display,3,250312,0,480,3454
900,display,3,181054,0,391,3456
900,display,3,118484,0,451,3458
900,display,3,137085,0,420,3456
900,display,3,141154,0,420,3456
900,display,3,136916,0,418,3451
900,display,3,177330,0,435,3460
900,display,3,191632,0,590,3455
900,display,3,188776,0,466,3456
900,display,3,177154,0,507,3456
900,display,3,131413,0,474,3456
900,display,3,143238,0,427,3456
900,display,3,174234,0,499,3460
900,display,3,218595,0,646,3456
900,display,3,120984,0,440,3456
900,display,3,137421,0,477,3456
900,display,3,120439,0,427,3451
900,display,3,121285,0,454,3456
900,display,3,150891,0,444,3456
900,display,3,122843,0,473,3455
900,display,3,136475,0,479,3456
900,display,3,181939,0,451,3451
900,display,3,183046,0,462,3456
900,display,3,188807,0,547,3456
900,display,3,245628,0,551,3460
